Service_Quality,Product_Quality,Delivery_Speed,Satisfaction_Score,Satisfaction_Category
5,8,1,5.696866904287982,1
6,3,2,4.57140955517626,0
5,3,6,5.4996910659806,1
2,5,1,1.3515385446122579,0
5,6,8,6.977769521203536,1
2,6,2,2.782514373853882,0
1,1,7,3.669472770679677,0
8,7,8,8.103737662522105,1
3,3,2,2.993739898057647,0
1,9,8,4.000629118291672,0
8,9,2,4.078380084138869,0
1,6,8,5.399652666870018,1
5,7,5,7.7035164320262455,1
6,1,2,4.512306275979039,0
2,9,6,5.032563594877243,1
4,6,4,4.615933718075322,0
8,1,4,2.8558898288050827,0
6,2,9,6.699916685937812,1
8,9,9,7.9703789516732435,1
7,5,1,4.948142256640341,0
7,4,8,5.050526430956449,1
8,6,8,8.050336965230201,1
1,2,6,0.8012128281753659,0
4,6,6,5.579512822649452,1
6,3,5,6.845638177903295,1
4,2,5,3.307912131704356,0
2,4,5,3.1604550554724957,0
3,6,5,4.848029654977026,0
2,3,8,3.6765685775900288,0
9,5,7,6.521035289210294,1
7,4,5,5.037107357552075,1
5,7,8,5.267545913057488,1
5,7,3,4.016591067531218,0
3,7,7,4.759929465857239,0
4,1,6,4.489915278313104,0
5,6,2,4.506342578001106,0
1,3,2,1.433695377139645,0
1,9,3,4.210350842398897,0
1,7,7,4.230654402745055,0
5,9,6,4.840955564839789,0
3,1,2,1.2801541443701847,0
7,2,3,4.954014475992748,0
8,7,8,6.952534584342525,1
8,5,4,6.654349820181896,1
4,2,3,5.985752220004359,1
9,3,6,5.548225027197795,1
1,2,7,1.809831464814483,0
6,8,9,9.037899305461481,1
1,6,3,3.420915582191702,0
4,5,4,4.962780369147207,0
6,6,9,4.712151336912568,0
7,3,7,5.084280727753498,1
3,6,4,6.723094132141707,1
1,4,3,2.520527611518316,0
5,8,4,5.20432505752389,1
1,3,7,1.3335118344123118,0
7,6,8,7.903806348022267,1
4,4,6,4.2923818742223085,0
8,2,2,3.917512152949066,0
1,4,6,2.5204899322904817,0
7,5,7,5.271818682934947,1
9,8,8,9.07649966942385,1
5,2,1,3.35284747413342,0
3,3,8,6.502657035041139,1
7,3,3,5.083792449512847,1
8,3,4,5.25931089345004,1
4,3,1,3.437730801255377,0
7,8,2,7.188584120490543,1
3,6,6,5.613571197914498,1
8,2,3,6.741325175567436,1
4,7,6,7.0833153023342526,1
9,2,7,5.230853742223619,1
9,3,5,6.148548453346288,1
4,4,6,3.1627670600346613,0
1,8,2,1.7877557307757306,0
7,6,5,6.0839495232926675,1
2,4,8,3.249171664431688,0
5,8,8,8.330194075060518,1
5,8,9,6.772172745335291,1
3,5,4,5.978503472745436,1
3,1,8,3.459115294718431,0
7,8,2,6.297861239474281,1
1,8,9,5.413977879041517,1
2,7,2,2.521679311130935,0
4,1,6,5.645488590814218,1
9,4,5,5.06779008098273,1
1,5,1,2.7656848038326998,0
4,5,9,7.329831938348706,1
6,6,7,6.757442589036049,1
7,5,3,5.578720351753871,1
6,9,7,6.4855305114832476,1
2,2,1,1.1492457490697103,0
7,8,3,6.053250944949506,1
7,8,4,5.800764880267128,1
4,5,9,4.548124050015405,0
8,5,1,5.4370702020228725,1
2,6,7,6.363925854269323,1
4,4,1,3.5594231437050152,0
8,4,2,5.391316030142936,1
3,8,3,5.035115254262266,1
1,4,8,4.0986038145218275,0
9,1,6,6.384591483195511,1
8,1,6,5.144225532654101,1
1,7,3,2.7751988087851416,0
7,3,7,3.166989819903997,0
2,8,1,3.3592753716140114,0
6,9,5,6.180556545400452,1
8,3,9,6.873394112884617,1
1,3,5,2.019278289090133,0
1,5,8,5.089178970003182,1
7,2,6,6.223224598757094,1
8,7,3,7.418456262524703,1
4,8,2,4.220847727446225,0
4,1,9,4.468824857103469,0
8,1,9,6.125072882340564,1
3,3,9,6.470988508596193,1
3,1,5,1.9608110813320456,0
2,7,5,4.029757995407707,0
9,8,5,7.758309454703677,1
7,1,9,7.011149792316482,1
9,2,2,4.404051113085624,0
2,2,5,2.853550184239596,0
9,7,1,6.91799538345548,1
7,9,9,7.612549807406783,1
7,4,7,6.150130519484469,1
3,9,2,4.1888464165692465,0
8,7,4,4.985375532352899,0
6,1,8,5.054793927955984,1
8,5,7,7.549212124820929,1
7,7,6,7.113210725693542,1
7,1,4,6.162151308755274,1
5,8,3,4.926496799273192,0
4,4,3,2.718737515258675,0
7,4,6,5.307743449725353,1
8,8,7,7.616169285035941,1
8,5,4,6.408528829522665,1
2,4,3,1.2734307769508533,0
8,1,6,4.84251822806464,0
7,8,8,8.17240510330245,1
7,4,3,4.763521754364462,0
3,4,1,3.6720089215474063,0
1,1,6,3.651678583015485,0
5,7,7,5.467164989984085,1
2,5,2,2.5144444024071455,0
3,2,5,3.214282614446934,0
7,3,3,2.8940454597682876,0
8,2,2,5.004945212357524,1
5,1,2,3.296417554414431,0
3,1,7,4.601918809395337,0
3,4,6,3.5569518232530783,0
4,9,9,4.309476116210162,0
7,6,7,7.367022232456611,1
1,4,9,4.015409874668739,0
8,5,8,7.861952503557262,1
3,6,6,4.830974630857851,0
7,4,5,4.426636619422448,0
1,9,9,4.150534184717902,0
9,6,9,7.965451334447293,1
5,2,2,3.1443943956939964,0
9,6,1,6.6070026352790014,1
5,7,2,3.612546563171821,0
4,4,1,3.543217727084257,0
5,3,8,5.643804741796317,1
7,5,4,6.157295096108199,1
5,9,7,7.583341878512266,1
5,3,5,4.518082232941059,0
7,1,2,3.787885129032469,0
1,7,6,3.28161361361274,0
4,4,1,1.3528636481005865,0
2,7,9,6.562932347625646,1
8,5,9,6.793230964416196,1
4,3,3,3.0553134252617213,0
7,7,6,7.272529660554847,1
3,7,4,4.017468185876344,0
7,9,3,7.149706172778458,1
8,4,6,5.947623530461279,1
3,4,5,5.274328110175735,1
4,7,7,4.819559777033862,0
1,8,2,3.198182725508151,0
6,3,2,5.507679024126876,1
8,7,1,5.49561927249767,1
6,7,3,5.438088170643783,1
6,2,7,7.35020336702833,1
9,3,7,7.095547915000767,1
7,9,5,6.020955250233539,1
9,4,8,6.955747000048944,1
2,9,7,5.732402175269929,1
4,4,7,5.056943768748151,1
5,6,3,5.512021954584154,1
3,3,8,5.612250137695864,1
9,7,3,6.632332073279485,1
6,4,9,7.837383721580602,1
6,4,6,3.773420994247547,0
8,9,5,6.7482419146718,1
5,5,3,3.683864510213254,0
6,7,7,9.49528334810054,1
5,4,1,3.7188423673549718,0
2,8,2,2.850991392634554,0
2,7,7,5.459818860251353,1
4,3,3,2.036886614032616,0
3,2,5,1.2688256089813916,0
1,1,2,1.4428259739483769,0
3,2,9,3.0516693887903763,0
9,1,8,6.308536136419567,1
4,9,8,6.891280388115343,1
5,1,8,5.4594355622923265,1
8,3,3,5.626655831327256,1
4,6,3,5.256769396010525,1
8,9,7,8.802677446684248,1
9,2,9,7.3467648610465,1
2,7,9,3.9183653205337867,0
6,7,1,4.871589453558367,0
5,8,1,5.508689079604258,1
4,7,9,4.297337631317832,0
6,9,6,6.551718618249348,1
1,3,5,5.3115255098163425,1
7,6,5,7.938201380350329,1
6,2,9,5.94821535938494,1
7,8,9,8.62924324709561,1
5,4,2,2.78146251924115,0
1,6,3,2.446115602646015,0
6,4,2,4.142264884830219,0
3,4,1,4.34240899131086,0
3,4,2,0.6206024995532,0
4,8,4,3.8248690958119127,0
7,9,2,5.131117517189083,1
4,7,2,3.4953508832914935,0
7,6,4,4.895909550538298,0
2,8,3,3.671286999504738,0
5,6,4,5.216714212478778,1
9,7,1,6.763230474870511,1
9,4,2,4.818016573221737,0
8,1,8,6.098488862385405,1
7,1,5,3.4119100646249905,0
4,3,3,2.5794740560493175,0
5,8,2,5.687215705872851,1
4,1,7,4.342476091105948,0
2,2,7,3.5888246045963985,0
3,7,8,5.996314318901937,1
4,2,7,5.096076222728039,1
6,5,6,5.759159125413006,1
2,7,8,5.251986361339588,1
7,6,6,5.919708702728236,1
6,1,8,3.432639974586674,0
5,7,6,4.934585150656665,0
7,4,7,6.908076603779708,1
5,8,3,4.8466307167910605,0
2,7,7,3.584027637818383,0
7,9,6,5.815104009021694,1
5,4,2,3.7632164224173934,0
6,6,9,8.505240370359182,1
6,1,6,2.706702760179385,0
1,9,9,4.9418225752053155,0
6,2,9,6.242054746039712,1
2,5,1,2.6788939709540855,0
2,5,3,2.4216831307593383,0
6,1,3,2.5383005163599206,0
3,3,1,2.022952911959994,0
8,8,7,8.721004357561725,1
1,3,3,3.646100245250387,0
5,7,9,6.745011346699215,1
9,2,5,6.050852395158384,1
8,9,2,4.549223598440143,0
3,1,1,4.059996206320747,0
8,4,7,5.283798805355822,1
8,9,5,8.801888277037172,1
2,4,8,3.6612894932723776,0
3,9,5,5.557618726306484,1
8,7,3,7.3103970245668535,1
8,9,5,6.563513943997628,1
2,5,9,3.384460632630435,0
7,4,5,5.0359309988795395,1
5,3,9,5.51089024328101,1
8,8,9,8.639387556275976,1
6,6,2,4.3593543773044585,0
6,6,2,6.646787424828556,1
7,4,4,5.560906958811511,1
6,3,2,2.9858532673811893,0
3,6,6,4.566468180280202,0
1,9,7,5.657045830451924,1
7,6,9,8.585007862679268,1
2,2,7,3.2122915096260867,0
3,6,4,2.9669601947128763,0
4,6,2,3.971319773161994,0
2,3,3,4.637630545676348,0
1,9,4,3.4679341080226935,0
9,1,3,4.504772778161783,0
9,9,5,8.112232273709813,1
8,3,5,5.563678386042249,1
4,8,5,6.0995733932631,1
1,6,9,5.067220780025034,1
5,7,4,4.313908112621186,0
5,9,4,5.908628698738183,1
2,3,8,2.351919355811629,0
5,4,7,4.301434517865929,0
4,4,6,4.721906098694222,0
8,6,4,7.35406789099081,1
6,2,6,7.158627536572764,1
7,3,9,8.872302960470613,1
7,2,8,6.280751375781909,1
5,5,3,3.173709455533894,0
5,1,8,4.9715145478409895,0
6,9,7,8.182555186049521,1
6,6,3,5.802532022008339,1
8,6,1,5.2623200198003826,1
5,3,9,5.216498729110563,1
7,4,7,5.208219918040481,1
5,7,4,8.886165867700543,1
7,9,8,8.073132006157609,1
7,3,6,4.071827872243474,0
6,7,1,4.438129725594323,0
1,3,2,0.38320165682008867,0
2,6,3,2.7979144152790765,0
9,4,3,3.754414556581609,0
9,4,9,6.761140021148157,1
7,6,6,7.090865099187236,1
3,2,1,3.765764843065607,0
9,8,6,9.208825242029818,1
2,7,3,3.421494515379158,0
5,6,8,6.190854452141438,1
7,6,1,5.112767146371664,1
4,4,7,3.5999199807263285,0
7,7,7,7.531353432062112,1
1,3,2,2.7529626688057878,0
9,2,6,5.272374421449306,1
9,4,4,7.617332882533097,1
7,7,4,5.868372845810874,1
8,7,4,5.3956490933708245,1
9,9,7,11.323496581674743,1
6,9,5,7.607939132771978,1
9,1,7,5.144236375348993,1
5,9,8,9.224443785408099,1
2,7,5,3.5453512849077704,0
9,6,3,7.955563375338613,1
8,1,2,3.2541334337734673,0
1,6,7,3.261467009683355,0
4,8,6,7.488474866902093,1
9,6,9,5.8396861315627255,1
7,5,6,5.903493775521366,1
7,2,8,5.883955026472052,1
3,9,2,6.40368145252482,1
2,1,4,1.4867655937695945,0
5,6,1,2.2693873499153803,0
2,3,8,2.5103213945713474,0
5,5,1,4.324849359455945,0
3,5,5,3.71709439433599,0
1,3,7,2.9423221826314565,0
9,4,6,6.532327141748279,1
8,8,7,7.438481635092489,1
9,9,2,8.098299336667944,1
7,2,6,5.725361477455927,1
9,5,1,6.287069899056631,1
6,5,2,4.47671578183516,0
3,5,6,4.848598724282859,0
9,7,7,7.678380334205063,1
8,2,2,4.211092629140507,0
8,1,2,6.787519883008544,1
2,4,5,3.3966106306263324,0
1,1,2,2.440854258802389,0
7,9,5,6.981425923140144,1
8,5,2,3.9441095326852347,0
7,2,1,3.1582690522160677,0
6,7,8,6.441552453571702,1
2,4,4,4.276825341435102,0
1,6,2,3.896611575297276,0
7,8,5,7.764370764186934,1
7,7,8,8.355519890254207,1
5,2,8,4.528727560905425,0
6,7,4,5.323747325337395,1
3,3,3,2.13700447028783,0
3,7,1,2.1480531084156413,0
3,2,2,0.5421618926056022,0
9,4,6,7.646019753495016,1
1,1,2,1.4181810579573164,0
4,8,9,5.891041726658962,1
1,2,4,1.2665861146841495,0
3,1,3,3.6205352677415776,0
2,6,8,5.42058319790301,1
1,2,6,2.2250000906716414,0
7,1,2,4.382672682432236,0
4,6,9,6.23258122571014,1
1,2,7,0.8036551859160417,0
2,6,5,2.7550296082080914,0
7,2,9,6.239783870395777,1
8,7,5,6.455862201923951,1
1,6,5,3.8632163718390204,0
3,8,7,5.4605584147912225,1
5,4,8,5.374722373503653,1
1,4,1,2.0841073046858143,0
2,4,5,2.3834586567968796,0
5,3,2,3.018916028983866,0
5,1,6,3.409822398031247,0
6,2,5,5.606726490843413,1
2,5,1,1.3166297215723453,0
4,7,7,6.4059818061809235,1
6,7,8,5.338257748759684,1
3,5,4,3.3553971861105256,0
4,3,7,5.818476075046715,1
1,6,2,2.9505290873621535,0
6,1,7,4.88730360738316,0
1,8,3,2.95701715081693,0
7,2,4,4.661138794512334,0
5,8,2,5.965780122511493,1
3,7,6,4.508456802592066,0
1,9,3,4.768085712717704,0
4,4,1,3.933135694444738,0
9,6,3,6.957027813056283,1
3,8,1,2.1621083011012527,0
6,9,3,5.153938604413456,1
3,4,6,4.405205406001459,0
1,3,5,2.857476210401521,0
2,2,3,1.0978089420262007,0
2,9,9,5.158450852923892,1
2,6,9,5.4633311935639695,1
2,8,9,4.611028220730727,0
1,4,5,3.289204964202524,0
3,1,4,2.4104248906340633,0
8,2,1,3.194372948713112,0
3,6,7,2.6874056664060078,0
6,7,9,7.697075095765907,1
6,9,2,6.654427709208538,1
3,1,9,5.234343142820544,1
5,4,8,7.6325230360434775,1
7,7,1,5.868209402441217,1
8,3,3,3.6985494665558454,0
3,4,6,3.1357826137822356,0
8,9,7,7.620280302017741,1
8,5,6,6.361598795032239,1
2,2,3,3.17168733279281,0
7,1,9,5.83876363382045,1
6,9,9,6.8755745582342325,1
4,8,3,4.29322204483962,0
6,4,9,7.853790574758615,1
4,2,8,5.2341527970460096,1
7,2,1,2.9002641270338927,0
1,2,3,1.5855172484585875,0
7,3,3,3.5119914270164276,0
3,3,7,3.0026900050569028,0
1,2,9,3.298299942083791,0
8,1,5,5.997925909753789,1
5,7,8,6.195594336863199,1
3,7,1,4.275777019734004,0
8,5,2,5.868327544274637,1
9,6,1,5.186085507473994,1
9,9,5,10.374030244587093,1
2,7,3,3.4547669061013293,0
2,8,5,4.047164595310825,0
4,4,7,6.181574052921643,1
5,1,5,3.110254811058269,0
8,2,4,4.184088972352368,0
3,6,2,5.293493627708206,1
6,5,9,4.042699466087426,0
2,7,8,4.2357263075469485,0
1,3,5,2.1807950576619626,0
4,9,9,8.35567371410046,1
5,8,1,4.1415198389646335,0
3,8,1,5.99491940140941,1
8,5,9,7.692078129168719,1
1,6,5,1.8636951189888133,0
6,9,2,6.249018570689342,1
4,6,3,5.074998011078551,1
2,4,3,2.374212312638395,0
4,9,8,6.091257459793238,1
7,1,1,4.279572036545204,0
7,7,8,8.847506654769422,1
2,1,8,3.8306625322715893,0
8,5,1,3.971379419937235,0
1,8,2,3.7568882082226107,0
6,6,2,4.29333475256478,0
7,1,7,3.5556151494110537,0
7,9,8,6.656847127920271,1
7,6,1,6.264914794696638,1
6,4,5,6.075769470156394,1
3,8,9,7.117403531586297,1
8,9,4,10.700077753029504,1
4,2,6,5.341344414258864,1
3,3,1,3.3802747632920767,0
4,1,2,2.469819574982495,0
8,8,9,8.122951846066252,1
4,7,6,6.389594241457855,1
3,7,2,2.759068319002501,0
6,3,2,5.028629305780446,1
2,1,2,3.621094757692577,0
1,6,9,3.21192732539703,0
7,9,7,8.16451106246327,1
8,2,2,5.434048645015066,1
4,8,4,6.181343704754566,1
7,2,5,4.536038382552339,0
8,9,3,7.312105252510699,1
3,1,1,1.0926296534179625,0
3,1,3,1.5275722137891998,0
6,7,9,7.7599232510455245,1
5,9,4,5.227915123794072,1
9,3,2,5.820419127634406,1
2,9,4,4.096376119566178,0
3,7,7,4.775544278784075,0
4,6,4,5.497060253630284,1
3,6,6,3.609746196462393,0
2,8,6,5.602676451381902,1
6,4,3,5.6083317151882985,1
9,5,6,7.129882675122911,1
1,8,7,2.1956560936557676,0
5,8,1,4.769449155118739,0
4,3,1,2.3563259087770816,0
8,4,9,6.939330517898393,1
9,2,5,6.320173071792095,1
2,3,3,2.0849267887046423,0
2,9,2,5.16406756808493,1
4,3,2,4.163380426967347,0
7,8,3,4.993625325580785,0
8,8,2,5.74483850944146,1
7,4,6,5.612726616337266,1
1,8,2,3.594855311320772,0
2,6,8,6.838276367233343,1
5,8,8,6.859763807661257,1
4,9,1,4.353679733804531,0
1,4,3,2.283872189170486,0
6,5,6,5.71124521182121,1
5,7,6,7.003797334207193,1
7,3,7,7.05470342012884,1
2,1,6,0.7043482042099032,0
2,5,4,5.093313846053521,1
1,8,2,3.8274219794382054,0
6,8,5,5.810883914864335,1
1,2,4,3.8798004195437352,0
7,4,2,5.131336384505795,1
4,5,7,3.5349746812888925,0
6,2,2,3.3718831816580055,0
6,7,1,4.190783692599634,0
3,4,1,2.1629311691629183,0
8,2,7,6.091375449785438,1
7,1,6,4.957402474264237,0
5,6,6,6.347516132173837,1
7,9,9,9.19808498534527,1
5,6,4,4.223884458471068,0
8,7,4,6.646880247021235,1
8,2,2,4.8505178419703405,0
4,6,3,3.3762576275524463,0
2,8,7,5.836654583372848,1
8,7,3,7.0039528569797795,1
6,3,7,5.472571522977207,1
4,2,1,3.193251310507485,0
2,5,6,2.642283431742399,0
5,7,7,5.87166788484494,1
4,5,3,4.511104481363746,0
5,9,6,7.250572725595402,1
9,7,9,9.490010873994422,1
3,2,3,5.849470265499104,1
3,1,7,3.481211472012642,0
7,5,8,6.002751874658419,1
8,8,8,7.887724732616036,1
1,9,3,5.119504823673982,1
5,2,9,5.012114827124204,1
1,7,6,5.556529637757481,1
6,2,7,5.2512785422247275,1
6,5,3,5.46062307190334,1
3,3,9,7.379052758182192,1
6,8,9,6.945868218927287,1
3,6,8,7.320707476110089,1
1,2,2,3.3864688834011316,0
8,9,1,5.412847927875085,1
1,1,8,2.128745106054976,0
7,5,1,4.899773528259011,0
2,2,7,3.7634990378734443,0
2,8,5,6.946621807504383,1
5,8,5,6.589621062369715,1
4,7,9,6.413596696349378,1
9,6,7,7.672714618123457,1
9,8,7,5.491209690141308,1
1,3,4,2.702415025044544,0
6,5,2,5.514957857694013,1
3,1,7,5.104254344354894,1
8,6,3,6.676786873435779,1
2,7,6,5.730817543724087,1
1,8,8,6.1436387451101435,1
7,2,3,5.1245023946318105,1
4,4,6,4.535498926448302,0
9,5,2,3.848264182221574,0
7,4,2,2.642346726976677,0
1,4,1,2.7259561528521496,0
8,9,3,7.176321641984996,1
2,7,4,3.2789971601578176,0
2,7,2,0.6684941272855238,0
7,1,8,6.7831208289908105,1
5,8,2,5.685531483289999,1
4,2,4,2.004383101083288,0
4,5,5,4.514251290780412,0
4,4,4,4.553184120309739,0
7,7,4,6.2712352326773,1
1,3,9,3.8278191248858278,0
5,5,7,6.186303431853181,1
5,2,2,3.165659014809366,0
8,8,9,7.822419634197189,1
6,5,1,4.21875015230215,0
4,2,2,3.6598219501305804,0
1,4,2,1.7434982680684836,0
2,4,8,4.107164898329747,0
1,9,3,3.712115407609258,0
9,6,8,6.544862650616618,1
1,3,1,0.8564040105833448,0
7,6,8,7.225335917905503,1
1,8,3,3.227193344529454,0
2,3,1,1.0072456943215968,0
6,9,4,6.889723221430513,1
3,4,5,4.5713172170484695,0
5,5,1,4.535591613226104,0
2,1,5,3.9241831501839375,0
1,9,1,3.3438683420039443,0
8,1,4,5.679414593299715,1
9,1,7,6.6869924657887445,1
8,6,9,4.894919568407824,0
7,6,2,4.51285846184132,0
6,4,8,6.87768298951349,1
3,9,6,6.261708389918134,1
7,1,8,5.156493305155036,1
5,4,6,3.0714252979858605,0
5,4,3,3.7711701338520673,0
6,2,7,5.342900594220594,1
9,3,7,7.636624430263155,1
8,1,1,4.822102475900268,0
7,3,8,4.709917797771359,0
4,3,6,5.712545922270426,1
4,5,5,4.699127548309274,0
7,1,2,3.4289256860365582,0
4,7,8,7.234167315709417,1
2,6,8,5.350605082197864,1
9,9,5,7.7275764831955644,1
5,1,5,2.733222008546745,0
9,2,4,6.085725570176224,1
4,8,7,5.578604826823449,1
8,7,1,4.2011473239215515,0
8,3,8,6.357724552453563,1
9,4,8,7.652746494191259,1
3,3,9,5.40155245910254,1
1,2,3,1.7806847980743894,0
5,4,7,6.10500282231183,1
3,6,9,5.822734181727411,1
8,1,8,5.7551545928161,1
2,1,7,2.741593511562219,0
8,1,6,4.402307966739695,0
6,1,2,2.6656712132934373,0
8,9,2,6.313588294500702,1
1,3,8,2.68695802251466,0
1,4,9,4.200579249826097,0
9,6,1,7.697097868510635,1
3,6,8,6.062383536536898,1
1,1,1,1.602650850904225,0
1,8,4,4.499340114477323,0
5,2,5,4.531262909579686,0
8,9,3,5.108405017192443,1
8,3,6,6.522360242542802,1
6,9,4,7.429035326047018,1
9,3,1,4.186811602083996,0
8,9,1,7.297109982332406,1
5,1,9,7.008200936431383,1
3,6,3,3.370547699067191,0
1,9,3,4.7375234900255565,0
6,8,2,5.133774692579315,1
5,7,2,6.2554804546714315,1
9,5,7,7.017729976399159,1
6,8,7,6.469747247862506,1
4,1,4,2.9339696462001172,0
4,4,3,3.900118940931559,0
5,3,7,3.952564599136553,0
7,6,6,6.333485364338841,1
4,6,5,4.4012485666356,0
2,9,2,2.3482451251587504,0
9,5,3,6.257497364157569,1
3,8,6,5.840476129983945,1
2,3,5,3.7685317312463313,0
5,1,4,3.032509047963471,0
7,3,9,6.779665150120568,1
3,3,8,3.437828657694509,0
2,9,6,6.04929899729177,1
5,4,4,5.055077855709979,1
9,2,5,5.701462552080181,1
2,8,1,3.230350138092014,0
7,8,8,8.52754160791657,1
7,9,4,8.156805003140484,1
4,3,8,5.340402745002961,1
8,8,5,7.143508030005008,1
4,8,1,5.292431457230601,1
4,9,6,6.315921300541398,1
7,9,5,7.569975045752343,1
1,2,2,0.9055262605956824,0
7,7,9,8.599842734310519,1
3,1,4,1.2697488436532798,0
5,4,5,4.813897651787018,0
7,4,4,4.399994551681234,0
7,7,8,5.378773120318144,1
8,5,6,7.783273310310854,1
8,3,1,4.591531645000087,0
8,9,6,7.88580758216756,1
1,8,1,4.693201008002538,0
4,8,6,6.69439759173159,1
6,4,7,5.871904126556013,1
9,6,9,7.995519065382258,1
5,2,1,3.7846236342818473,0
8,7,4,5.374725449518427,1
6,1,4,4.382227900221975,0
7,3,8,5.557976712631563,1
3,2,8,3.9076663336087027,0
6,5,2,4.53424069205242,0
8,9,2,6.346785238946733,1
7,4,9,7.730243180168435,1
8,3,9,6.0753590423732495,1
4,7,1,2.818516182279258,0
4,3,9,4.624741529550439,0
9,9,7,7.892447928056358,1
2,7,8,5.37226471371058,1
9,4,4,5.903049289107879,1
